"List of plants for all fuels, United States, all sectors"
"https://www.eia.gov/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=g&geo=g&sec=g&freq=A&datecode=2020&rtype=s&start=200101&end=202106&chartindexed=2&ctype=linechart&ltype=pin&pin=&rse=0&maptype=0"
"Fri Sep 24 2021 11:31:46 GMT-0700 (PDT)"
"Source: U.S. Energy Information Administration"
"Plant Name","Plant Code","State","Sector Name","Prime Movers","Fuel Types"
"Indeck Oswego Energy Center",50450,"NY","Electric utility cogen","CA,CT","NG,DFO"
"Indeck Silver Springs Energy Center",50449,"NY","Electric utility cogen","CA,CT","NG"
"Indeck West Enfield Energy Center",10766,"ME","Electric utility non-cogen","ST","WDS,PG"
"Indeck Yerkes Energy Center",50451,"NY","Electric utility cogen","CA,CT","NG"
"Independence II Solar Farm",61588,"MO","Electric utility non-cogen","PV","SUN"
"Independence Solar Farm",61092,"MO","Electric utility non-cogen","PV","SUN"
"Independence Steam Electric Station",6641,"AR","Electric utility","ST","DFO,SUB"
"Indian Hill Solar LLC",59362,"MA","Electric utility non-cogen","PV","SUN"
"Indian Orchard",6379,"MA","Electric utility non-cogen","HY","WAT"
"Indian Orchard PV Facility",57674,"MA","Electric utility","PV","SUN"
"Indian Orchard Plant 1",10417,"MA","Industrial cogen","ST","NG"
"Indian Point 2",2497,"NY","Electric utility non-cogen","ST","NUC"
"Indian Point 3",8907,"NY","Electric utility non-cogen","ST","NUC"
"Indian River Generating Station",594,"DE","Electric utility non-cogen","GT,ST","DFO,BIT"
"Indian River Plant",683,"FL","Electric utility","GT","NG,DFO"
"Indian River Solar Center",61020,"FL","Electric utility","PV","SUN"
"Indian Valley Dam Hydro Project",50129,"CA","Electric utility non-cogen","HY","WAT"
"Indiana Harbor E 5 AC Station",54995,"IN","Industrial cogen","ST","BFG,NG"
"Indiana University of Pennsylvania",10129,"PA","Commercial cogen","IC","NG,DFO"
"Indianapolis Motor Speedway Solar PV",58615,"IN","Electric utility non-cogen","PV","SUN"
"Indianola",1150,"IA","Electric utility","GT","DFO"
"Indigo Energy Facility",55541,"CA","Electric utility non-cogen","GT","NG"
"Industrial Park",7934,"IL","Electric utility","IC","DFO"
"Industrial Plant",59793,"AK","Electric utility","GT","DFO"
"Industry MetroLink PV 1",57860,"CA","Electric utility","PV","SUN"
"Industry Solar Power Generation Station 1 LLC",58609,"CA","Electric utility non-cogen","PV","SUN"
"Indy Grocers",59834,"IN","Electric utility non-cogen","PV","SUN"
"Indy Solar I, LLC",58552,"IN","Electric utility non-cogen","PV","SUN"
"Indy Solar II, LLC",58556,"IN","Electric utility non-cogen","PV","SUN"
"Indy Solar III, LLC",58553,"IN","Electric utility non-cogen","PV","SUN"
"Inghams",2579,"NY","Electric utility non-cogen","HY","WAT"
"Ingleside Cogeneration",55313,"TX","Industrial cogen","CA,CT","NG,OG"
"Ingredion Incorporated",54556,"IL","Industrial cogen","ST","NG,BIT"
"Ingredion Winston Salem",54618,"NC","Industrial cogen","ST","WDS,NG,BIT"
"Inks",3598,"TX","Electric utility","HY","WAT"
"Inland Paperboard Packaging Rome",10426,"GA","Industrial cogen","ST","WDS,NG,BIT,DFO,BLQ,RFO"
"Inner Harbor East Heating",56050,"MD","Commercial cogen","IC","NG"
"Innovative Solar 10",60050,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 14, LLC",59553,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 15, LLC",59554,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 16",60055,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 18, LLC",60051,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 23",59670,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 26, LLC",60052,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 31",60540,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 35, LLC",61258,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 37",59665,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 42",60539,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 43, LLC",60149,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 44",59675,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 46",59671,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 47",59666,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 48",59667,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 54",59669,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 55",59676,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 59, LLC",61259,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 6",59542,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 60, LLC",61260,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 63, LLC",60053,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 64",59677,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 65",60398,"NC","Electric utility non-cogen","PV","SUN"
"Innovative Solar 67",59678,"NC","Electric utility non-cogen","PV","SUN"
"Inskip",248,"CA","Electric utility","HY","WAT"
"Integrys MA Solar, LLC - Ashburnham Site",58934,"MA","Electric utility non-cogen","PV","SUN"
"Intel - Ocotillo Campus Solar",60822,"AZ","Electric utility non-cogen","PV","SUN"
"Intel Folsom",58086,"CA","Electric utility non-cogen","PV","SUN"
"Intel Folsom Phase 2",58954,"CA","Electric utility non-cogen","PV","SUN"
"Intel Folsom Phase 3",61152,"CA","Electric utility non-cogen","PV","SUN"
"Intercession City",8049,"FL","Electric utility","GT","NG,DFO"
"Intermountain Power Project",6481,"UT","Electric utility","ST","BIT,DFO,SUB"
"International",6293,"AK","Electric utility","GT","NG"
"International Falls Power",10487,"MN","Industrial non-cogen","HY","WAT"
"International Paper - Orange",10425,"TX","Industrial cogen","ST","WDS,NG,BLQ,TDF"
"International Paper Co. - New Bern Mill",50188,"NC","Industrial cogen","ST","NG,BLQ"
"International Paper Eastover Facility",52151,"SC","Industrial cogen","ST","NG,BLQ,WO"
"International Paper Franklin Mill",52152,"VA","Industrial cogen","ST","NG,BLQ"
"International Paper Georgetown Mill",54087,"SC","Industrial cogen","ST","WDS,NG,BIT,BLQ,TDF,RFO"
"International Paper Jay Hydro",50047,"ME","Electric utility non-cogen","HY","WAT"
"International Paper Livermore Hydro",50082,"ME","Electric utility non-cogen","HY","WAT"
"International Paper Pensacola",50250,"FL","Industrial cogen","ST","WDS,NG,BLQ"
"International Paper Pine Hill Mill",54752,"AL","Industrial cogen","ST","WDS,NG,BLQ,RFO"
"International Paper Prattville Mill",52140,"AL","Industrial cogen","ST","WDS,NG,BLQ,WO"
"International Paper Red River Mill",58108,"LA","Industrial cogen","ST","WDS,NG,BLQ"
"International Paper Riegelwood Mill",54656,"NC","Industrial cogen","ST","NG,BLQ"
"International Paper Riley Hydro",50081,"ME","Electric utility non-cogen","HY","WAT"
"International Paper Riverdale Mill",54096,"AL","Industrial cogen","CA,CT,ST","NG,BLQ"
"International Paper Savanna Mill",50398,"GA","Industrial cogen","ST","WDS,NG,BLQ"
"International Paper Texarkana Mill",54097,"TX","Industrial cogen","ST","WDS,NG,BLQ"
"International Paper Valliant OK",50192,"OK","Industrial cogen","ST","NG,BLQ,OBS"
"International Paper Vicksburg Mill",54100,"MS","Industrial cogen","ST","WDS,NG,BLQ,AB"
"International Paper Woronoco Mill",50166,"MA","Electric utility non-cogen","HY","WAT"
"Interstate",7425,"IL","Electric utility","GT","NG,DFO"
"Interstate Paper LLC Riceboro",54281,"GA","Industrial cogen","ST","WDS,NG,BLQ,RFO"
"Interstate Solar",61832,"OR","Electric utility non-cogen","PV","SUN"
"Interstate Solar Energy Center",61768,"FL","Electric utility","PV","SUN"
"Intrepid",56251,"IA","Electric utility","WT","WND"
"Inver Hills",1913,"MN","Electric utility","GT","NG,DFO"
"Iola",1291,"KS","Electric utility","IC","NG,DFO"
"Iola Powerhouse & Cogeneration Facility",62424,"NY","Commercial cogen","IC","NG"
"Iowa Distributed Wind Generation Project",7966,"IA","Electric utility","WT","WND"
"Iowa Hydro LLC",1067,"IA","Electric utility non-cogen","HY","WAT"
"Iowa Lakes Community College Wind Farm",57257,"IA","Commercial non-cogen","WT","WND"
"Iowa Lakes Superior Wind Farm",57252,"IA","Electric utility","WT","WND"
"Iowa State University",54201,"IA","Commercial cogen","ST","NG,BIT"
"Ipswich Wind Independence",59023,"MA","Electric utility non-cogen","WT","WND"
"Ipswich Wind Turbine",57855,"MA","Electric utility","WT","WND"
"Iredell County LFG Facility",56962,"NC","Electric utility non-cogen","IC","LFG"
"Iris Solar, LLC (MN)",63319,"MN","Electric utility non-cogen","PV","SUN"
"Iron Gate",297,"CA","Electric utility","HY","WAT"
"Iron Horse Battery Storage Hybrid",60996,"AZ","Electric utility non-cogen","PV","SUN"
"Iron Horse Solar 4, LLC",60799,"MA","Electric utility non-cogen","PV","SUN"
"Iron Horse Solar I CSG",60855,"MA","Electric utility non-cogen","PV","SUN"
"Iron Springs Solar, LLC",59941,"UT","Electric utility non-cogen","PV","SUN"
"Ironwood LLC",55337,"PA","Electric utility non-cogen","CA,CT","NG"
"Ironwood Solar LLC",58513,"CA","Electric utility non-cogen","PV","SUN"
"Ironwood Wind",57639,"KS","Electric utility non-cogen","WT","WND"
"Iroquois Solar 1B LLC CSG",64229,"IL","Electric utility non-cogen","PV","SUN"
"Irwindale Brew Yard, LLC",58056,"CA","Industrial non-cogen","GT,IC,PV","NG,OBG,SUN"
"Isabella Hydro Project",10139,"CA","Electric utility non-cogen","HY","WAT"
"Island Park",4204,"ID","Electric utility","HY","WAT"
"Island Street Peaking Plant",55836,"WI","Electric utility","GT","NG,DFO"
"Ivanhoe Solar",58307,"CA","Electric utility non-cogen","PV","SUN"
"Ivanpah 1",57074,"CA","Electric utility non-cogen","ST","NG,SUN"
"Ivanpah 2",57073,"CA","Electric utility non-cogen","ST","NG,SUN"
"Ivanpah 3",57075,"CA","Electric utility non-cogen","ST","NG,SUN"
"Ivester Wind Farm",61911,"IA","Electric utility","WT","WND"
"J B Sims",1825,"MI","Electric utility","ST","NG,BIT"
"J C McNeil",589,"VT","Electric utility","ST","NG,WDS"
"J D Kennedy",666,"FL","Electric utility","GT","NG,DFO"
"J H Campbell",1710,"MI","Electric utility","ST","DFO,BIT,SUB"
"J K Smith",54,"KY","Electric utility","GT","NG,DFO"
"J K Spruce",7097,"TX","Electric utility","ST","NG,SUB"
"J Lamar Stall Unit",56565,"LA","Electric utility","CA,CT","NG"
"J P Priest",3428,"TN","Electric utility","HY","WAT"
"J Robert Massengale",3604,"TX","Electric utility","CA,CT","NG"
"J S Eastwood",104,"CA","Electric utility","PS","WAT"
"J Street",2250,"NE","Electric utility","GT","NG,DFO"
"J Strom Thurmond",3323,"SC","Electric utility","HY","WAT"
"J T Deely",6181,"TX","Electric utility","ST","NG,SUB"
"J Woodruff",690,"FL","Electric utility","HY","WAT"
"J&A-Santa Maria II LLC",57101,"CA","Electric utility cogen","IC","LFG"
"J.R. Simplot Company",58216,"CA","Industrial non-cogen","ST","WH"
"JBAB - Washington DC",62374,"DC","Electric utility non-cogen","PV","SUN"
"JBER Landfill Gas Power Plant",58380,"AK","Commercial non-cogen","IC","NG,LFG"
"JCO Oxides Olefins Plant",54637,"TX","Industrial cogen","GT","NG"
"JED Solid Waste Mgmt Renewable Energy",60701,"FL","Electric utility non-cogen","IC","LFG"
"JH Solar, LLC CSG",63564,"MA","Electric utility non-cogen","PV","SUN"
"JLL-One Rockwood Road",62446,"NY","Commercial non-cogen","IC","DFO"
"JM Shafer Generating Station",50707,"CO","Electric utility","CA,CT","NG"
"JMB Mcguire-Dix-Lakehurst Solar Project",58793,"NJ","Electric utility non-cogen","PV","SUN"
"Jack County",55230,"TX","Electric utility","CA,CT","NG"
"Jack Fusco Energy Center",55357,"TX","Electric utility non-cogen","CA,CT","NG"
"Jack McDonough",710,"GA","Electric utility","CA,GT,CT","NG,DFO"
"Jack River LLC",55565,"MN","Electric utility non-cogen","WT","WND"
"Jack Watson",2049,"MS","Electric utility","GT,ST","NG"
"Jack's Solar Garden",64200,"CO","Electric utility non-cogen","PV","SUN"
"Jackman",2360,"NH","Electric utility","HY","WAT"
"Jackson (MO)",2137,"MO","Electric utility","IC","NG,DFO"
"Jackson Board of Education-Liberty HS",60113,"NJ","Electric utility non-cogen","PV","SUN"
"Jackson Cntr Peaking",7780,"OH","Electric utility","IC","DFO"
"Jackson Co. Solar RES",59989,"IN","Electric utility","PV","SUN"
"Jackson Generating Station",55270,"MI","Electric utility","CA,CT","NG"
"Jackson Solar (CT)",63240,"CT","Electric utility non-cogen","PV","SUN"
"Jackson Solar Farm",61292,"NC","Electric utility non-cogen","PV","SUN"
"Jackson Square",2134,"MO","Electric utility","GT","DFO"
"Jacksonville Solar",57202,"FL","Electric utility non-cogen","PV","SUN"
"Jacob Solar",59503,"NC","Electric utility non-cogen","PV","SUN"
"Jacobson 5 MW Solar",60603,"AZ","Electric utility","PV","SUN"
"Jacobstown",59185,"NJ","Electric utility non-cogen","PV","SUN"
"Jacumba Solar Farm",60947,"CA","Electric utility non-cogen","PV","SUN"
"Jakana Solar",59170,"NC","Electric utility non-cogen","PV","SUN"
"Jake Energy Storage Center",59960,"IL","Electric utility non-cogen","BA","MWH"
"Jamaica Bay Peaking",56141,"NY","Electric utility non-cogen","GT","KER"
"James A Fitzpatrick",6110,"NY","Electric utility non-cogen","ST","NUC"
"James B Black",249,"CA","Electric utility","HY","WAT"
"James E. Rogers Energy Complex",2721,"NC","Electric utility","ST","NG,BIT,DFO"
"James H Miller Jr",6002,"AL","Electric utility","ST","NG,SUB"
"James R Smith",1842,"MI","Electric utility","HY","WAT"
"James River Power Station",2161,"MO","Electric utility","GT","NG,DFO"
"James W. Broderick Hydropower Plant",64123,"CO","Electric utility non-cogen","HY","WAT"
"Jameson Energy Center",59045,"KS","Electric utility","IC","NG"
"Jameson Gas Processing Plant",55052,"TX","Industrial non-cogen","IC","NG"
"Jamestown",2801,"ND","Electric utility","GT","DFO"
"Jamesville Road Solar, LLC",62329,"NC","Electric utility non-cogen","PV","SUN"
"Jamison Solar Farm",62396,"SC","Electric utility","PV","SUN"
"Janesville",1982,"MN","Electric utility","IC","NG,DFO"
"Jarvis (Hinckley)",808,"NY","Electric utility","HY","WAT"
"Jarvis Street",6801,"AK","Electric utility","IC","DFO"
"Jasper",55927,"SC","Electric utility","CA,CT","NG,DFO"
"Javelina Wind Energy II, LLC",60645,"TX","Electric utility non-cogen","WT","WND"
"Javelina Wind Energy, LLC",60104,"TX","Electric utility non-cogen","WT","WND"
"Jay County LFGTE",56464,"IN","Electric utility","IC","LFG"
"Jaybird",431,"CA","Electric utility","HY","WAT"
"Jeffco Community Solar Gardens LLC",60320,"CO","Electric utility non-cogen","PV","SUN"
"Jefferies",3319,"SC","Electric utility","HY","WAT"
"Jeffers Wind 20 LLC",56750,"MN","Electric utility non-cogen","WT","WND"
"Jefferson Avenue",60499,"NJ","Commercial non-cogen","PV","SUN"
"Jefferson Solar",62024,"CT","Electric utility non-cogen","PV","SUN"
"Jefferson Solar Park",59771,"WI","Electric utility non-cogen","PV","SUN"
"Jefferson Torresdale Hospital",63023,"PA","Commercial cogen","IC","NG"
"Jefferson-Lewis BOCES Solar",60819,"NY","Electric utility non-cogen","PV","SUN"
"Jeffrey",2227,"NE","Electric utility","HY","WAT"
"Jeffrey Energy Center",6068,"KS","Electric utility","ST","DFO,SUB"
"Jericho Power",59070,"NH","Electric utility non-cogen","WT","WND"
"Jericho Rise Wind Farm LLC",59629,"NY","Electric utility non-cogen","WT","WND"
"Jersey City DWP",63530,"NJ","Electric utility non-cogen","PV","SUN"
"Jersey Gardens Phase 1",58653,"NJ","Electric utility non-cogen","PV","SUN"
"Jersey Gardens Phase 2",58654,"NJ","Electric utility non-cogen","PV","SUN"
"Jersey Holdings",60784,"NC","Electric utility non-cogen","PV","SUN"
"Jersey Valley Geothermal Power Plant",57376,"NV","Electric utility non-cogen","BT","GEO"
"Jersey-Atlantic Wind Farm",56300,"NJ","Electric utility non-cogen","WT","WND"
"Jessamine Solar",61944,"SC","Electric utility non-cogen","PV","SUN"
"Jessica Mills LLC",55564,"MN","Electric utility non-cogen","WT","WND"
"Jester Solar",60290,"NC","Electric utility non-cogen","PV","SUN"
"Jesup Plant",10560,"GA","Industrial cogen","ST","WDS,NG,BLQ,RFO"
"Jetmore",1292,"KS","Electric utility","IC","DFO"
"Jett Creek Windfarm (Burnt River)",59490,"OR","Electric utility non-cogen","WT","WND"
"Jewett City 1",57602,"CT","Electric utility","IC","DFO"
"Jewish Community Center PV",58292,"AZ","Electric utility non-cogen","PV","SUN"
"Jim Bridger",8066,"WY","Electric utility","ST","DFO,SUB"
"Jim Falls",4008,"WI","Electric utility","HY","WAT"
"Jiminy Peak Wind QF",62570,"MA","Electric utility non-cogen","WT","WND"
"Jocassee",3262,"SC","Electric utility","PS","WAT"
"John A Logan College Solar",61878,"IL","Electric utility non-cogen","PV","SUN"
"John B Rich Memorial Power Station",10113,"PA","Electric utility cogen","ST","DFO,WC"
"John C Boyle",3028,"OR","Electric utility","HY","WAT"
"John Day",3082,"OR","Electric utility","HY","WAT"
"John Deere Dubuque Works",54414,"IA","Industrial non-cogen","IC","DFO"
"John E Amos",3935,"WV","Electric utility","ST","BIT,DFO"
"John H Kerr",3833,"VA","Electric utility","HY","WAT"
"John H Warden",1772,"MI","Electric utility non-cogen","ST","NG,WDS,TDF"
"John L. Featherstone Plant",57475,"CA","Electric utility non-cogen","ST","GEO"
"John P Madgett",4271,"WI","Electric utility","ST","DFO,SUB"
"John R Kelly",664,"FL","Electric utility","CT","NG"
"John S Rainey",7834,"SC","Electric utility","CA,GT,CT","NG"
"John Sevier",3405,"TN","Electric utility","CA,CT","NG"
"John Twitty Energy Center",6195,"MO","Electric utility","GT,ST","NG,SUB"
"John W Turk Jr Power Plant",56564,"AR","Electric utility","ST","NG,SUB"
"Johnson",6579,"KS","Electric utility","IC","DFO"
"Johnson 1",2228,"NE","Electric utility","HY","WAT"
"Johnson 1 Community Solar",61686,"MN","Electric utility non-cogen","PV","SUN"
"Johnson 2",2229,"NE","Electric utility","HY","WAT"
"Johnson Co. Solar RES",59990,"IN","Electric utility","PV","SUN"
"Johnson Corner Solar 1",62993,"KS","Electric utility non-cogen","PV","SUN"
"Johnson County",54817,"TX","Electric utility","CA,CT","NG,DFO"
"Johnson Falls",4067,"WI","Electric utility","HY","WAT"
"Johnson II Community Solar",61695,"MN","Electric utility non-cogen","PV","SUN"
"Johnson Matthey, Inc. Solar",57723,"NJ","Electric utility non-cogen","PV","SUN"
"Johnson Solar CSG",61380,"MN","Electric utility non-cogen","PV","SUN"
"Johnsonburg Mill",54638,"PA","Industrial cogen","ST","NG,BLQ"
"Johnsonville",3406,"TN","Electric utility","GT","NG,DFO"
"Johnsonville Dam",2580,"NY","Electric utility non-cogen","HY","WAT"
"Johnston LFG Turbine Plant",59254,"RI","Electric utility non-cogen","CA,CT","LFG"
"Johnston Solar",59858,"RI","Electric utility non-cogen","PV","SUN"
"Johnstown",61888,"NY","Electric utility non-cogen","PV","SUN"
"Johnstown Solar 1, LLC",63013,"NY","Electric utility non-cogen","PV","SUN"
"Joliet 29",384,"IL","Electric utility non-cogen","ST","NG"
"Joliet 9",874,"IL","Electric utility non-cogen","ST","NG"
"Jones",3482,"TX","Electric utility","GT,ST","NG"
"Jones Bluff",6131,"AL","Electric utility","HY","WAT"
"Jones Fork",534,"CA","Electric utility","HY","WAT"
"Jones Street",2290,"NE","Electric utility","GT","DFO"
"Jonesboro City Water & Light Plant",56505,"AR","Electric utility","GT","NG,DFO"
"Joppa Steam",887,"IL","Electric utility non-cogen","ST","NG,RC"
